Source,Target
ago,week
ago,you
engine,apart
engine,"grease,"
engine,your
mechanic,nor
nor,"sands,"
set,shall
set,out
set,lazy
set,Having
set,alight
difficult,repairs
difficult,most
difficult,thing
difficult,more
alone,aloneall
alone,herself
alone,she
question,once
question,“Millions
question,He
death,On
death,Thus
scarcely,enough
scarcely,am
scarcely,awake
enough,drinking
enough,grass
enough,easily
enough,get
enough,exercise
enough,just
enough,room
enough,On
drinking,water
water,left
water,fresh
water,"So,"
water,every
water,supply
water,trembling
water,“I
water,This
water,Because
last,morning
last,“I
last,will
last,took
last,“You
last,came
last,drop
last,prince’s
last,words
week,every
week,(for
went,friend
went,away
went,he
went,"on,"
went,"abashed,"
went,she
went,king
went,on
went,prince
went,"away,"
went,back
on,sailor
on,concentrated
on,more
on,account
on,doves
on,"heard,"
on,"but,"
on,top
on,seeds
on,later
on,“When
on,pass
on,detail
on,your
on,meditation
on,but
on,go
on,sprouts
on,tigers
on,caught
on,come
on,“Accepted
on,reason
on,out
on,"this,"
on,live
on,somewhere
on,depend
on,each
on,continued
on,patent
on,room
on,"heavens,"
on,arrived
on,farther
on,explorer
on,disaster
on,thing
on,her
on,time
on,weak
on,"you,"
on,hunters
on,shine
on,“One
on,fragile
on,walked
on,“I
on,sitting
on,lives
on,played
on,you”
on,happening
on,appeared
on,"Earth,"
on,hurry
on,Wait
thousand,miles
thousand,five
thousand,hundred
thousand,other
thousand,roses
miles,twenty
miles,long
miles,wide
human,habitation
habitation,When
more,isolated
more,once
more,out
more,certain
more,important
more,His
more,nothing
more,entertaining
more,buy
more,"stars,"
more,questions
more,star
more,turned
more,rapidly
more,“What
more,am
more,powerful
more,than
more,no
more,time
more,fragile
more,He
more,difficult”
more,afraid
more,For
more,poison
more,effort
isolated,than
than,charming
than,its
than,larger
than,bigger
than,"himself,"
than,oneself
than,entertaining
than,thicker
than,powerful
than,farther
than,important
shipwrecked,sailor
ocean,Thus
ocean,empties
Thus,you
you,“If
you,"please,"
you,may
you,doing
you,sheep
you,Do
you,think
you,“Do
you,come
you,can’t
you,do
you,speak
you,want
you,box
you,give
you,don’t
you,told
you,these
you,When
you,tell
you,ask
you,treat
you,leave
you,something
you,will
you,attend
you,pull
you,where
you,live
you,Perhaps
you,time
you,laughed
you,"minute,"
you,whenever
you,"day,”"
you,later
you,added
you,“Were
you,believe
you,Flowers
you,“And
you,actually
you,Don’t
you,"see,"
you,‘I
you,love
you,draw
you,"might,"
you,beautiful
you,are”
you,suppose
you,wouldn’t
you,spoke
you,"you,"
you,"better,”"
you,forbid
you,order
you,sometimes
you,asking
you,rule”
you,ordered
you,make
you,“Then
you,shall
you,succeed
you,regard
you,“But
you,interest
you,drinking”
you,Are
you,still
you,discover
you,get
you,"else,"
you,take
you,cannot
you,just
you,live”
you,way
you,"sunshine,"
you,"rest,"
you,like”
you,doing”
you,"that,"
you,brought
you,here”
you,carry
you,farther
you,"pity,"
you,grow
you,looking
you,"me,"
you,tame
you,look
you,“First
you,out
you,"example,"
you,show
you,how
you,greet
you,wished
you,but
you,wanted
you,now
you,done
you,no
you,yet
you,To
you,other
you,must
you,selling
you,"pills,"
you,save
you,“Anything
you,“that
you,agree
you,hear”
you,"live,”"
you,landed”
you,“Now
you,here
you,talking
you,know
you,hear
you,laugh
you,night
you,trying
you,"You,"
you,sorrows)
you,laughing
you,given
you,"“Tonight,"
you,bite
you,"Snakes,"
you,For
you,case
you,travel
you,"questions,"
imagine,how
"sunrise,",she
voice,sound
voice,"said,"
voice,Another
voice,must
“If,continued
“If,later
“If,reasonable
“If,set”
“If,monarch
“If,Your
“If,satisfied
"please,",draw
draw,"anything,"
draw,He
draw,will
sheep”,“What”
sheep”,When
sheep”,your
sheep”,To
“What”,“Draw
"feet,",completely
completely,thunderstruck
completely,"prince,"
completely,"abashed,"
completely,now
completely,abashed
thunderstruck,"me,"
thunderstruck,“Matters
thunderstruck,"demanded,"
thunderstruck,“We
eyes,hard
eyes,fairly
eyes,toward
eyes,closed
hard,time
carefully,He
carefully,cleaned
around,put
around,your
around,turning
around,way
around,look
around,himself
around,turned
around,he
around,arms
most,extraordinary
most,intelligent
most,frightful
most,sorry
most,beautiful
most,cough
most,"dreadfully,"
most,important
extraordinary,small
extraordinary,something
extraordinary,thing
small,"person,"
small,What
small,sheep
small,"that,"
small,sprout
small,other
small,sprouts
small,too
small,There
small,place
small,Pacific
stood,there
stood,He
there,examining
there,"names,"
there,time
there,"learned,"
there,"consequence,"
there,Now
there,no
there,where
there,"Earth,"
there,“But
there,"this,"
there,planet
there,still
there,Five-hundred-and-
there,"count,"
there,111
there,right
there,above
there,think
there,“Are
there,hunters
there,Are
there,chickens”
there,buried
there,To
there,well
there,tonight”
there,"afraid,"
may,become
may,"forget,”"
may,“It
may,well
may,volcanoes
may,come
may,us
may,“Water
may,also
best,portrait
best,love
best,Does
portrait,"that,"
"that,","later,"
"that,",Look
"that,",chance
"that,",either”
"that,",do
make,sure
make,shall
make,"mistakes,"
make,will
make,two
make,five
make,seven
make,twelve
make,three
make,fifteen
make,twenty-two
make,twenty-eight
make,thirty-one
make,seven”
make,doesn’t
make,"up,"
certainly,shall
certainly,"very,"
certainly,altogether
less,charming
charming,but
its,model
its,number
its,subject
its,roots
its,reach”
its,changes
its,position
its,waters
its,surface
its,heart
its,anniversary”
model,"That,"
"That,","however,"
"however,","Fortunately,"
"however,","question,"
"however,",occurred
"however,","prince,"
"however,",replied
"anything,",except
except,boas
except,pictures
except,those
Now,away
Now,go”
Now,tired”
stared,He
sudden,apparition
apparition,miraculous
apparition,must
fairly,starting
starting,out
out,took
out,threw
out,sheep
out,pointed
out,start
out,“watch
out,go
out,into
out,cleaned
out,clean
out,our
out,ever
out,carry
out,take
out,every
out,puts
out,put
out,your
out,lamp
out,goes
out,"music,"
out,sort
out,"travellers,"
out,come
out,Thirst
out,stretched
out,before
out,walking
out,“set
out,get
out,pour
out,fresh
out,cry
out,He
head,"gently,"
head,“The
head,Don’t
head,“Ashamed
head,“During
astonishment,"Remember,"
desert,There
desert,“The
desert,sand
desert,"beautiful,”"
desert,“Little
desert,African
desert,"And,"
inhabited,region
region,You
yet,“As
yet,“And
yet,told
straying,uncertainly
thirst,quench
thirst,You
fear,Nothing
When,telescope
When,ways
When,successful
When,“Certainly
When,yours
When,meaning
When,he
When,flower
When,useful”
When,slowly
When,year
When,walking
When,we
When,sands
When,present
When,wall
When,sound
doing,here”
doing,there”
here”,“I
here”,do
here”,near
answer,he
answer,no
answer,"“Goodbye,”"
answer,"questions,"
he,"repeated,"
he,"yourself,”"
he,"said,"
he,where
he,came
he,time
he,"me),"
he,added
he,did
he,sank
he,"pocket,"
he,buried
he,silence
he,night
he,think
he,"sadness,"
he,these
he,does
he,love
he,Does
he,collect
he,How
he,weigh
he,"laughed,"
he,exists”
he,planet
he,place
he,took
he,"other,”"
he,day
he,"Sometimes,”"
he,"added,"
he,"problem,"
he,demanded
he,once
he,says
he,“But
he,"man,"
he,continued
he,"So,"
he,tended
he,"her,”"
he,confided
he,escape
he,departure
he,put
he,cleaned
he,watered
he,"globe,"
he,realised
he,"“Goodbye,”"
he,"ermine,"
he,recognise
he,remained
he,"tired,"
he,yawned
he,because
he,"general,”"
he,"“Sire,”"
he,"authority,"
he,felt
he,remembered
he,"forsaken,"
he,plucked
he,else
he,consulted
he,"too,"
he,"here,”"
he,must
he,"obeyed,”"
he,"sigh,"
he,admirer”
he,exclaimed
he,began
he,down”
he,much”
he,"odd,”"
he,there”
he,whom
he,found
he,"objects,”"
he,"Nevertheless,"
he,still
he,"scarf,”"
he,"flower,”"
he,but
he,"extraordinary,”"
he,lights
he,brought
he,puts
he,"lamp,"
he,sends
he,arrived
he,respectfully
he,lighted
he,mopped
he,"him,"
he,loved
he,himself
he,wanted
he,"know,”"
he,Nevertheless
he,explorer”
he,cast
he,"beautiful,”"
he,receives
he,notes
he,now”
he,"wit,"
he,sometimes
he,"Earth,"
he,afraid
he,"wonder,”"
he,"animal,”"
he,whence
he,"came,”"
he,mountains
he,used
he,"one,”"
he,"morning,”"
he,"alone,”"
he,planet”
he,thought
he,you”
he,"demanded,"
he,"annoyed,”"
he,turned
he,"thought,"
he,me”
he,"rose,”"
he,now
he,"empty,”"
he,"is,”"
he,needs”
he,"silence,"
he,spoke
he,"glad,”"
he,sat
he,laughed
he,"right,”"
he,flushed
he,interrupted
he,replied
he,"engine,”"
he,"stars,”"
he,"answered,"
he,quickly
he,too
he,got
he,watches
he,evening
he,forgot
"repeated,",prince
matter,doesn’t
matter,Draw
matter,Where
mystery,impenetrable
mystery,For
too,"overpowering,"
too,complicated
too,suffered
too,tall
too,short
too,late
too,"small,"
too,"many,"
too,far
too,"modest,"
too,young
too,"volcano,"
too,indeed
too,important
too,drank
too,much”
too,grow
too,homesick
too,often
too,actions
too,"thirsty,"
too,Let
too,heavy
too,"happy,"
too,What
too,long”
too,suffer
too,heavy”
too,sat
dare,confess
dare,ask
disobey,Absurd
seem,interesting
"me,",ask
"me,",“Why
"me,",“I
"me,",obey
"me,",because
"me,",“To
"me,",tame
"me,",To
"me,",call
"me,",every
"me,","even,"
"me,",brought
"me,",before
"me,",facing
"me,",For
"me,",nothing
took,advantage
took,courage
took,He
fountain,pen
remembered,how
remembered,He
how,know
how,exactly
how,but
how,"moving,"
how,well
how,far
how,Think
how,wonderful
how,happy
how,known
how,"remember,"
how,good
how,knew
how,everything
told,lies
told,legend
told,us
chap,(a
"crossly,",too)
did,She
did,He
did,she
did,general
did,prince
did,time
did,go
know,“I
know,"that,”"
know,don’t
know,To
know,shall
know,"about,”"
know,do
know,"where,"
know,will
He,you”
He,bent
He,Look
He,fly
He,cried
He,reply
He,tossed
He,number
He,"thought,"
He,baobabs”
He,neglected
He,consequence”
He,everything”
He,angry
He,gentleman
He,flower
He,star
He,important”
He,her
He,order
He,volcanoes
He,possessed
He,morning
He,also
He,baobabs
He,believed
He,happy”
He,reproaches
He,mid-air
He,found
He,330
He,"began,"
He,before”
He,to”
He,sputtered
He,respected
He,tolerated
He,disobedience
He,yawned
He,thriftily
He,hastily
He,where
He,orders
He,himself”
He,breathed
He,does
He,study
He,asks
He,snake
He,twined
He,thirst”
He,merely
He,tired
He,sat
He,rope”
He,"laughed,"
He,lips
He,"drank,"
He,questions
He,hope
He,afraid”
He,plea
He,present”
He,laughed
He,must
He,way
He,got
He,step
He,nothing
He,all”
He,still
He,ankle
He,remained
He,instant
He,fell
He,will
doesn’t,do
Draw,sheep
sheep,This
sheep,will
sheep,eat
sheep,“A
sheep,eats
sheep,your
sheep,got
sheep,eaten
two,pictures
two,coughed
two,possessed
two,active
two,even
two,hundred
two,people”
two,mountains
two,these
two,billion
often,"neglected,”"
fellow,greet
"with,","“No,"
"“No,","no,"
"“No,",cried
"“No,",no
"no,",no
no,longer
no,resemblance
no,harm
no,other
no,reply
no,use
no,no
no,room
no,tigers
no,end
no,importance
no,sleep”
no,tolerated
no,disobedience
no,wish
no,"answer,"
no,time
no,hope
no,"“Oh,"
no,Little
no,"people,"
no,thicker
no,account
no,"roots,"
no,imagination
no,shop
no,friends
no,good
no,tamed
no,feel
no,way
no,"sure,"
no,perhaps
no,village
no,apparent
no,doubt
no,Has
do,where
do,Where
do,figures
do,Fori
do,"alas,"
do,why
do,tigers
do,will
do,so”
do,"so,”"
do,sunset
do,"here,”"
do,“We
do,“What
do,“Kings
do,whom
do,“I
do,“Where
do,“You
do,“They
do,but
do,“How
do,nothing
do,we
do,please
want,don’t
want,to”
want,“I
want,will
A,baobab
A,funny
A,day
A,rose
A,common
A,thirsty
dangerous,"creature,"
cumbersome,Where
Where,speak
"live,",everything
everything,live
everything,"little,"
everything,mix
everything,changes
What,games
What,people”
What,friends
What,does
What,shell
What,brought
“No,This
“No,heaven”
“No,it”
“No,prince
This,B-612
This,asteroid
This,baobabs
This,grace
This,tale
This,tippler
This,businessman
This,merchant
This,sand
This,treat
This,remember
This,creatures
This,importance
This,"is,"
already,passed
already,beginning
already,travelled
already,shall
already,gone
sickly,Make
friend,smiled
friend,broke
friend,“You
friend,“My
friend,You
smiled,gently
smiled,prince
smiled,“You
indulgently,“You
“You,ought
“You,added
“You,"know,"
“You,ugly
“You,relentlessly
“You,mix
“You,shall
“You,them”
“You,own
“You,"know,”"
“You,time
“You,reply
“You,move
“You,"added,"
“You,‘tame’”
“You,prince
“You,must
“You,roses
“You,embarrassed
“You,grief
“You,promise”
“You,again
“You,torn
“You,nothing
“You,effort
"yourself,”",judge
"said,",“that
"said,",“he
"said,",prince
"said,",earnestly
"said,",“One
"said,",“which
"said,",“I
"said,",“whether
"said,",“under
"said,",“children
"said,",“tell
"said,",again
“that,"answered,"
“that,"journey,"
once,only
once,"more,"
once,"question,"
once,courage
once,walking
once,"again,"
once,flushed
once,replied
once,again
rejected,"too,"
"too,",just
"too,","you,"
"too,",come
"too,","string,"
"too,","errors,"
"too,","So,"
"too,",she
"too,","I,"
"too,","“I,"
"too,",am
"too,",shall
just,"planet,"
just,thorns
just,"over,"
just,happy
just,going
just,remorse
just,put
just,lighted
just,"alike,"
just,alike
just,take
just,thirty
just,wall
just,coming
just,will
others,“This
others,udge
others,Other
others,For
“This,"himself,"
“This,flower
“This,salute
“This,discovered”
“This,"man,”"
“This,prince
“This,Earth”
will,live
will,“There
will,surely
will,give
will,“he
will,wander
will,seed
will,stretch
will,"never,"
will,ask
will,excuse
will,good
will,air
will,call
will,You
will,“When
will,condemn
will,depend
will,pardon
will,go
will,strides
will,take
will,walk
will,day
will,tell
will,"sure,"
will,please
will,Yours
will,"golden,"
will,sit
will,Tomorrow
will,look
will,star
will,love
will,"you,"
will,sometimes
will,friends
will,think
will,“It
will,suffer
will,pour
will,ever
live,free
live,"here,”"
long,time
long,"journey,"
time,By
time,"Then,"
time,seeing
time,everybody
time,same
time,both
time,From
time,haven’t
time,your
time,"“Please,"
"exhausted,",because
because,she
because,obedience
because,"stars,"
because,nobody
because,"planet,"
because,roses
because,watered
because,globe
because,screen
because,butterflies)
because,"beautiful,"
because,also
because,"more,"
because,"down,"
because,"sound,"
start,taking
start,baobabs
taking,"Then,"
tossed,off
off,wander
off,"somewhere,"
off,putting
off,go
off,send
off,dropped
explanation,“Your
only,but
only,your
only,entertainment
only,absolute
only,disturbed
only,three
only,lasts
only,walk
only,one”
only,four
only,"Pole,"
only,these
only,mountains
only,interests
only,“One
only,understands
only,twenty
only,"you,"
box,sheep’s
inside”,"“Oh,"
light,break
light,metallic
face,His
face,turned
young,judge
judge,shall
exactly,"morning,"
exactly,under
way,again”
way,your
way,back
think,You
think,“I
grass”,“Why”
“Why”,“Because
“Because,where
“Because,that”
“Because,prince
“Because,intoxicated
“Because,not”
where,learn
where,"man,"
where,“But
where,planet
where,"him,"
where,cold
where,knows
where,here
where,place
where,"“Oh,"
where,anywhere
where,satisfied
where,men
small”,“There
small”,"And,"
“There,claws”
“There,prince
“There,longer
“There,"now,"
"him,”",tie
“It,"doubt,"
“It,pieces
“It,yawned
“It,wearing”
“It,replied
“It,stars”
“It,does
“It,rich”
“It,makes
“It,businessman
“It,prince
“It,nevertheless
“It,live”
“It,"means,"
“It,geographer
“It,is”
“It,again
“It,desert”
“It,thought
“It,‘tame’”
“It,me”
“It,back
“It,cry”
“It,all”
“It,remember
“It,important”
“It,switchman
“It,added
“It,dreaming
“It,"sadly,"
“It,know”
“It,worrying
given,you”
given,"names,"
you”,obey
you”,“Certainly
you”,tame
you”,"“Yes,"
you”,leave
“Not,for”
“Not,even
Look,again
Look,rose
Look,disappeared
gone,out”
gone,by”
sleep”,"“Ah,"
sleep”,“And
sleep”,“Then
prince,broke
prince,came
prince,existed
prince,added
prince,laugh
prince,"lived,"
prince,"added,"
prince,described
prince,Bit
prince,flashed
prince,disturbed
prince,“Let
prince,objected
prince,also
prince,coming
prince,“I
prince,“Over
prince,firmly
prince,reminded
prince,“Hum
prince,yawned
prince,hesitated
prince,clapped
prince,grew
prince,“What
prince,into
prince,“So
prince,“Eh
prince,“And
prince,“Then
prince,watched
prince,sat
prince,“A
prince,“Here
prince,interrupted
prince,arrived
prince,courteously
prince,“Ah”
prince,gazed
prince,“But
prince,crossed
prince,“Good
prince,"asked,"
prince,"“Goodbye,”"
prince,climbed
prince,“Who
prince,responded
prince,replied
prince,“Those
prince,tamed
prince,"“Yes,"
prince,“These
prince,“They
prince,“The
prince,dropped
prince,“Everything
prince,“We
prince,“Give
prince,flushed
prince,sitting
prince,spoke
prince,shuts
prince,appeared
came,into
came,from”
came,down”
came,now
came,upon
came,back
came,sun
came,words
came,reeling
came,“I
came,thought
"prince,",thoroughly
"prince,",now
"prince,",turning
"prince,",“but
"prince,",“do
"prince,",having
"prince,",shrugging
"prince,",“who
"prince,",“it
"prince,",“these
"prince,",“is
"prince,",“set
"prince,",“raise
"prince,","softly,"
"prince,",dear
"questions,",but
words,dropped
words,His
words,seriously
words,She
dropped,You
instance,(I
(I,shall
shall,command
shall,wait
shall,You
shall,describe
shall,“I
shall,we
shall,love
shall,look
shall,begin
shall,feel
shall,show
shall,cry”
“What,You
“What,"you,"
“What,does
“What,dejection
“What,stars”
“What,morning”
“What,ephemeral”
“What,interrupted
“What,place
“What,snake
“What,planet
“What,echo
“What,added
“What,fox
“What,me”
“What,must
“What,rites”
“What,eye”
“What,switchman
“What,gleams
“What,makes
“What,again
“What,moves
“What,promise”
“What,snow
“What,water”
“What,them”
proud,flower
proud,consumingly
You,treasure
You,care
You,must
You,yourself
You,steps
You,together
You,confuse
You,Oh
You,night
You,“Ah
You,mean
You,away
You,explorer
You,baobabs
You,unnecessary
You,"have,"
You,powerful
You,haven’t
You,feet
You,cannot
You,roses
You,become
You,tamed
You,“Exactly
You,sand
You,poison
You,music
You,"remember,"
You,come
You,amusing
sky”,"“Yes,”"
sky”,“Flies”
"“Yes,”",wisdom”
"“Yes,”",heart
"answered,",modestly
"answered,",“eats
"answered,",king
"answered,",“but
modestly,“Oh
“Oh,admiration
“Oh,How
“Oh,can”
broke,into
into,sank
into,straight
into,himself
into,themselves
into,deep
into,inquiry
into,ordered
into,back
into,put
into,leaped
into,digging
lovely,peal
taken,seriously
added,“So
added,“Straight
added,“Then
added,she
added,“Don’t
added,“Go
added,“But
added,"“I,"
“So,"you,"
“So,king
"you,",help
"you,",To
"you,",tamed
"you,",night
"you,",tell
come,tigers
come,soon
come,down”
come,from”
come,back
come,upon
sky,Which
sky,“I
sky,For
sky,Ask
your,planet”
your,take
your,finished
your,own
your,"planet,"
your,sad
your,found
your,tiny
your,move
your,chair
your,flower
your,ask
your,forgiveness
your,ordered
your,sunset
your,j
your,“Clap
your,"hands,"
your,lamp”
your,describe
your,planet
your,waste
your,"part,"
your,rose
your,makes
your,rose”
your,keep
your,"promise,”"
your,"engine,”"
your,friends
your,sorrow
your,open
your,"window,"
your,memory
planet”,“But
planet”,“Do
planet”,“We
planet”,queer
planet”,“Yes”
planet”,“No”
moment,now
moment,same
moment,"Then,"
"demanded,",abruptly
abruptly,“Do
“Do,again”
“Do,subject
“Do,praise
“Do,forgotten
reply,On
can’t,“I
can’t,help
can’t,stop
far,away”
far,away
far,“Where
lasted,adornment
"Then,",possible
"Then,",anniversary”
"Then,",today”
"Then,","sadly,"
"Then,",star
buried,himself
himself,found
himself,“How
himself,change
himself,shut
himself,twined
himself,tire
himself,lets
himself,let
himself,flow
treasure,fragile
curiosity,"Come,"
“other,planets”
"effort,","therefore,"
"therefore,","began,"
subject,“My
“My,wind”
“My,cold
“My,is”
“My,flower
“My,idea
“My,water”
“My,dear
"man,",good
"man,",conceited
take,pleasure
take,"you,”"
reflective,silence
silence,complete
silence,before
silence,impregnable
silence,something
“The,thing
“The,proof
“The,planet
“The,worst
“The,"thorns,"
“The,thorns
“The,rage
“The,flowers
“The,flower
“The,wrong
“The,screen”
“The,confidences
“The,fact
“The,demanded
“The,"general,"
“The,authority
“The,away
“The,puzzled
“The,orders”
“The,orders
“The,time”
“The,lamplighter
“The,geographer
“The,again
“The,moonlight
“The,"house,"
“The,received
“The,men
thing,beautiful
thing,same
thing,good
thing,different
good,"planets,"
good,plants
good,seeds
good,"plants,"
good,reason
good,does
good,reputation”
good,poison
night,“At
night,cool
night,air
night,All
give,To
tie,don’t
"day,",third
"day,",fourth
"day,",fifth
"day,","again,"
"day,",but
"day,",other
"day,",right
to”,sometimes
to”,“I
offer,“Tie
queer,idea”
queer,sense
idea”,“But
“But,laughter
“But,why
“But,now”
“But,we
“But,pride
“But,more”
“But,flower”
“But,Justice”
“But,“Yes”
“But,again
“But,either”
“But,excitement
“But,things”
“But,extinct
“But,change”
“But,finger”
“But,replied
“But,fox
“But,now
“But,nothing
don’t,“I
don’t,believe
don’t,amuse
don’t,get
don’t,remember
"somewhere,",we
get,lost”
get,rid
get,ready
get,"excited,"
go”,“Anywhere
go”,For
“Anywhere,Straight
Straight,ahead
ahead,“Straight
"And,",herself
"And,",claws”
"And,","naively,"
"And,",me”
"And,",having
"And,",alike
"And,",so”
"And,",wind
"And,",friends
"And,","besides,"
perhaps,extinct
"him,",nobody
"him,",forget
"him,",reach
"him,",“I
"him,",watched
"him,",protecting
"him,",“you
nobody,here
nobody,"Unfortunately,"
nobody,else
go,us
go,look
go,straight
go,let
go,flowers
go,away
go,loafing
go,“Now
go,"away,”"
go,back
second,fact
second,planet
second,single
second,brilliantly
second,bite”
planet,entire
planet,prince’s
planet,On
planet,“Hum
planet,next
planet,fourth
planet,belonged
planet,fifth
planet,now
planet,“Your
planet,sixth
planet,stately
planet,"Earth,”"
planet,seventh
planet,ordinary
planet,our
planet,own
planet,whole
planet,Perhaps
larger,times
house,beautiful
house,pretty
knew,"where,"
well,cleaned
well,content
"planets,",other
"Earth,","Jupiter,"
"Jupiter,","Mars,"
"Mars,","Venus,"
we,must
we,earth
we,have”
we,“While
we,saved
we,nevertheless
we,started
we,drank
also,hundreds
also,"mistakes,"
also,eat
also,pulled
also,universal
also,clean
also,lonely
also,raise
also,"golden,"
also,“Those
also,love
"others,",For
astronomer,discovers
these,details
these,figures
these,memories
these,familiar
these,stars”
these,"alight,"
these,With
these,"pills,"
does,games
does,money
does,"bushes,"
does,“Whatever
does,flushes
"name,",but
but,figures
but,add
but,nowhere
but,"planet,"
but,"modest,"
but,"seventy-two,"
but,"“Oh,"
but,praise
but,"visit,"
but,"mouth,"
but,harm
but,"beautiful,"
but,"answer,"
but,nothing
but,"trains,"
but,wait
but,asunder
but,still
but,"question,"
but,"sad,"
but,"page,"
call,upon
"example,",“Asteroid
"example,",“if
"example,",For
“Asteroid,325”
serious,reason
serious,extremely
serious,became
serious,"“Tonight,"
believe,actually
asteroid,known
known,ever
Turkish,"astronomer,"
Turkish,"costume,"
Turkish,dictator
1909,On
On,better
On,birds
On,chimney
On,our
On,consequence”
International,Astronomical
Astronomical,"Congress,"
Asteroid,"B-612,"
Asteroid,"B-612,”"
"subjects,",under
under,pain
under,her
under,put
under,walk
under,flower
European,costume
"again,",dressed
"again,","purpose,"
impressive,style
everybody,accepted
details,important
tell,couldn’t
tell,"you,”"
tell,“I
new,"friend,"
new,detail
new,flower
new,kind
"friend,",tame
"friend,",even
ask,“I
questions,“How
love,her”
love,"you,”"
collect,butterflies”
butterflies”,"Instead,"
demand,“How
“How,home”
How,weigh
How,beautiful
father,make”
make”,Only
Only,yawning
figures,"life,"
“I,am
“I,resentfulness
“I,breeze
“I,weeds”
“I,me”
“I,screen”
“I,unhappy
“I,ought
“I,cold
“I,forbid
“I,so”
“I,embarrassed
“I,order
“I,beg
“I,question”
“I,favour
“I,bored
“I,king
“I,leave
“I,same”
“I,admire
“I,bottles
“I,peevishly
“I,them”
“I,administer
“I,businessman
“I,count
“I,lamplighter
“I,squares
“I,follow
“I,doing”
“I,oceans”
“I,couldn’t
“I,mountains”
“I,deserts”
“I,one”
“I,geographer
“I,"wonder,”"
“I,travel”
“I,riddles”
“I,solve
“I,echoed
“I,"himself,"
“I,reflections
“I,thought
“I,nothing
“I,at”
“I,unhappy”
“I,cannot
“I,for”
“I,world”
“I,hunt
“I,"fox,"
“I,rose”
“I,sort
“I,switchman
“I,send
“I,invisible”
“I,rifle
“I,away
“I,lightly
“I,trouble”
“I,worried
“I,fun”
beautiful,"drawing,"
beautiful,occupation
rosy,"brick,"
idea,before
idea,false
cost,$
$,"20,000”"
exclaim,"“Oh,"
"“Oh,","once,"
"“Oh,","come,"
"“Oh,",flowers”
"“Oh,",no”
"“Oh,",walk”
"“Oh,",“Flies”
"“Oh,",“Bees”
"“Oh,",books
"“Oh,",look
"“Oh,",expectantly
"“Oh,",things”
is”,Just
Just,home”
Just,present
"laughed,",touched
looking,for”
looking,am
looking,"for,”"
anybody,wants
anybody,takes
treat,festival
leave,"you,”"
must,destroy
must,"wait,”"
must,We
must,wait
must,emerge
must,endure
must,observe
must,look
must,keep
must,return
against,raised
against,herself
against,noses
show,cannot
forbearance,toward
toward,upward
toward,leisure
toward,walk
toward,headlong
us,let
us,upon
us,above
us,Let
us,look
us,before
story,Fori
“Once,upon
upon,trouble
upon,seated
upon,insisted
upon,entry
upon,place
"himself,","‘Somewhere,"
"himself,",“reasons
"himself,",nevertheless
"himself,",again
"himself,",“and
"himself,",“if
To,those
To,forget
To,kings
To,"them,"
To,nobody”
To,other
those,fifty-three
those,yellow
greater,air
air,lugubrious
air,“Why
air,There
memories,Six
memories,“these
passed,day
away,elephants
away,peacefully
away,run
away,distance
away,got
"here,",sleeping
"here,",village
sad,Not
sad,bit
sad,smile
sad,nothing
Not,every
every,day
every,turn
every,"minute,"
every,minute
every,blest
every,day”
every,other
every,week”
every,globe
become,acquainted
become,old-fashioned
become,butterflies)
become,"responsible,"
longer,interested
interested,naturally
again,Yawn
again,began
again,Twenty-six
again,lamp
again,As
again,own
again,conversation
again,spoke
again,look
again,"myself,"
again,laughed
again,flushed
again,“Exactly
again,"“Ah,"
again,“And
am,glad”
am,breaking
am,going
am,‘I
am,busy
am,obeyed”
am,"drinking,”"
am,"ashamed,”"
am,accurate”
am,"unlucky,”"
am,right
am,nothing
am,beginning
am,responsible
am,"instance,"
am,"thirsty,"
am,"glad,”"
am,thirsty
am,glad
am,tired”
am,happy
goes,along
goes,“One
along,fumble
along,walk
along,rather
along,trudged
along,strolling
along,walking
"right,",now
prince’s,height
prince’s,"planet,"
prince’s,arrival
prince’s,"ankle,"
place,her
short,"visit,"
feel,happier
colour,honey
"can,",now
now,"good,"
now,"bad,"
now,white
now,"Come,"
now,Yawn
now,having
now,completed
now,directed
now,makes
now,“And
now,here
hope,generally
generally,fair-to-
fair-to-,middling
certain,red-faced
certain,sense
important,Is
important,His
something,"talk,"
something,else
something,"throbs,"
something,irreparable
"thought,","perhaps,"
"I,","alas,"
"I,","know,"
"I,","myself,"
"I,",die
"I,",nice
boxes,Perhaps
Perhaps,ridiculous
grow,wherever
As,each
As,favourable”
As,dreaming
As,fox”
As,invisible”
each,day
each,occasion
each,other
day,"Sometimes,”"
day,end
day,“One
day,lasts
day,next
day,different
day,wonderful
day,eighth
our,"talk,"
our,earth
our,volcanoes
"planet,",tiny
"planet,",wrong
thoughts,“And
third,brilliantly
baobabs,“Your
"more,",nothing
For,“Wait
For,what”
For,millions
For,she
For,vexed
For,tippler
For,lamplighter
For,proofs
For,"some,"
For,guides
For,problems
grave,"doubt,"
"true,",isn’t
eat,baobabs”
eat,"flowers,"
eat,weeds”
eat,bread
bushes”,"“Yes,"
"“Yes,",thorns”
"“Yes,",even
"“Yes,",stars”
"“Yes,",that’s
"“Yes,",them”
"“Yes,",month”
"“Yes,","replied,"
"“Yes,",water”
"“Yes,",yes
"“Yes,",seen”
"“Yes,",flowers”
"“Yes,",was”
true”,“Ah
“Ah,majestic
“Ah,Ah
“Ah,life”
